id,label
304973,3
303087,3
303507,3
302161,2
300911,1
304619,2
304007,3
302651,2
300160,1
300509,1
300366,3
302874,2
302683,3
302771,1
303201,2
300572,2
300723,2
304659,1
303563,2
304433,2
302763,2
303868,1
304771,3
300530,1
304095,2
304454,2
303630,2
304945,2
301480,2
301688,3
301372,2
304265,2
304499,2
300595,3
301332,1
302637,3
300628,2
304298,1
304497,2
304112,2
303718,1
301494,3
304292,2
301605,3
302379,1
301003,1
301856,3
302581,1
304867,1
304478,2
302117,3
304649,3
304139,3
301974,3
300584,3
304217,3
303882,2
300350,2
302506,3
303995,1
304660,2
300342,2
303318,2
303476,3
301011,3
302965,3
303658,1
302947,1
302533,2
300783,1
302512,3
303267,2
304663,2
302440,2
304108,2
303972,1
304784,3
301785,1
302422,3
303226,1
301575,2
302911,3
304781,1
303360,2
303137,3
302966,1
304099,1
304037,3
302125,2
300582,1
302540,2
303122,2
302259,2
304954,2
302430,2
302040,3
304652,2
301896,2
300969,2
300268,3
301126,2
304323,3
304405,1
300047,1
302801,1
302536,2
301628,2
303796,1
301958,2
302547,2
302860,2
304613,2
300036,3
300858,2
304553,1
304916,2
304890,1
304786,1
304150,2
303402,2
301979,1
303584,2
304142,2
301000,2
302108,1
303475,2
300453,2
301745,3
300199,2
304459,2
300638,1
302061,3
304124,3
302072,2
301874,3
300328,3
303050,2
303737,3
300579,3
304097,2
301696,2
303781,3
303838,2
301568,3
300143,1
301094,3
301339,1
302735,1
304213,2
303670,2
302789,3
303590,2
303547,3
300104,1
303759,2
304360,1
302498,2
300891,2
301412,1
304401,2
303067,3
303720,1
300433,2
301685,1
304647,3
304014,3
301936,2
300129,3
301919,1
302159,2
300581,3
301945,3
300091,1
302213,2
300614,1
302607,3
304550,3
302578,2
300757,1
304811,2
302157,3
303222,1
300838,3
304284,2
300022,3
303478,3
302691,2
301841,1
303970,2
304965,2
300266,3
303053,3
300338,2
303184,3
304523,2
302530,2
301983,1
302772,2
303245,3
300557,3
301867,3
303558,1
304590,3
302010,1
303951,3
301809,3
302454,2
304979,1
304919,3
300024,2
304251,3
303456,3
304333,1
302661,2
302694,2
304980,2
303693,3
303992,3
302084,3
302889,3
300226,1
302704,2
302242,3
301598,3
301246,3
300680,2
304460,3
301676,3
304689,2
304598,2
302464,3
302800,2
303397,2
304278,3
303936,3
302865,3
300685,3
303927,1
301036,2
301121,1
300321,2
301604,1
304866,3
304473,3
304540,1
301413,1
301239,2
303573,1
304684,2
303556,2
303579,1
304790,1
301631,2
303879,2
302413,3
301709,2
302611,2
303871,1
302759,2
300854,3
303435,3
303350,1
303644,3
304903,3
300768,3
301918,2
303354,2
300665,2
303987,1
300078,3
304926,3
304194,2
301032,2
302186,2
303356,1
304395,3
301687,2
300807,3
304554,2
301625,1
303465,2
304183,3
300497,2
304505,1
302334,2
304448,1
304709,1
300486,2
301296,3
301162,3
302414,3
302834,3
302141,2
304912,2
300148,2
303529,2
301931,2
303998,3
303825,3
304185,3
301473,2
300135,3
303398,1
303363,2
300613,3
303730,1
301516,3
302923,3
304218,3
304622,3
301341,2
303961,3
300730,1
301723,2
302291,2
304463,1
300980,1
302349,2
300735,1
303537,2
302313,1
302554,3
300910,3
304941,2
303219,2
304715,1
303837,1
304871,3
301787,3
304408,3
301857,3
300165,2
300652,3
304398,1
302189,2
304985,3
301026,2
300095,3
301456,2
304087,1
302864,1
300276,3
303333,2
300961,3
303659,3
300970,1
300828,2
302323,3
303049,3
303070,2
301982,3
302961,2
304910,1
304032,3
301171,2
304798,3
301904,3
300432,2
302096,1
301365,2
303001,3
300306,2
300093,2
300042,2
301290,3
302816,3
302609,2
303275,1
304035,1
302886,2
300412,1
300793,1
302585,1
303153,1
301206,3
302247,2
301715,1
304830,3
300705,1
303701,1
300061,1
300532,2
303433,2
301644,3
301756,1
303805,3
303687,3
301264,1
301600,3
304810,2
304374,3
301111,3
304800,3
302909,1
303169,3
304861,1
302584,2
302669,3
300083,2
304560,2
304520,1
303179,3
303620,2
301989,2
304853,3
300977,2
303991,3
301485,3
302768,1
300476,3
300271,3
300281,1
304596,2
303378,1
301611,3
303981,1
301791,1
301346,3
304141,1
301759,1
303735,2
304291,2
303568,2
304618,2
302134,1
303100,3
301930,3
304403,3
304561,3
302569,3
302792,2
303326,2
303881,2
303066,2
301572,3
304155,3
303609,2
304223,3
304948,2
301934,2
304735,2
302226,1
302158,2
301520,2
300086,3
304624,3
301020,1
304889,1
304257,2
301550,1
300027,2
301265,3
301179,1
302905,1
304536,3
303578,1
302718,2
301499,1
302420,3
303415,2
304571,2
302884,3
304996,2
301522,3
303189,2
300156,1
303872,3
304824,2
304175,2
302410,3
304745,1
304000,1
303365,2
300733,3
300150,3
302354,2
301108,3
300982,3
302848,2
300571,3
301961,3
304330,2
303748,2
302074,3
301808,2
301025,1
302077,2
300676,2
301157,3
301601,1
301027,1
300399,3
301275,1
303755,3
301801,3
303813,1
300031,3
301602,1
300303,2
303853,1
304366,2
304315,2
302235,2
303119,2
301661,2
300262,2
304225,1
301043,3
300255,2
304775,3
304949,3
301203,2
304588,1
303802,3
304674,3
302367,2
303195,1
302140,3
300689,2
304645,2
304041,2
303294,3
300747,3
300691,2
304717,2
300080,1
300122,1
300896,3
304874,3
301035,1
304518,3
304847,2
300972,3
302588,3
302442,2
303034,2
301124,2
303747,3
302566,1
300553,2
300848,3
301616,3
302047,2
300427,2
304346,3
302700,2
301381,2
301302,3
304529,1
303631,2
303898,3
300874,1
303019,2
303083,3
300332,1
302778,2
301597,2
303774,2
303230,1
303242,2
301008,1
304283,1
301906,3
301310,1
302954,1
304573,1
301212,1
303649,2
300318,1
300205,1
304887,2
303524,3
301962,1
303450,3
300547,3
303093,3
300935,2
300899,2
303482,2
301110,1
304785,2
304241,2
303576,1
301769,2
304942,1
301900,3
304977,2
304174,2
304819,2
302305,2
304731,1
301810,2
300521,1
303661,2
303600,2
303575,2
304327,2
300438,3
300695,1
300478,3
302959,1
302602,1
301690,2
302492,1
303305,2
300487,3
301760,3
300147,3
304688,2
303322,3
304109,3
302258,1
302917,1
304676,2
302338,2
302599,1
301217,2
304809,3
303551,1
301303,3
302182,3
304677,1
304084,2
301063,3
303553,3
300239,2
302330,2
303444,3
303775,2
302939,1
301797,3
302720,1
303401,2
302014,2
301738,3
300051,3
300865,2
302757,2
302373,2
303821,1
304146,1
300844,1
302434,2
300190,3
300390,1
304662,3
300443,1
303594,3
303516,1
301467,1
300092,3
304439,2
300684,1
301371,3
300369,2
302320,3
303181,3
301764,3
300957,2
300984,3
300336,3
301913,2
300118,2
302329,3
302249,2
302654,1
300351,3
301667,3
302891,1
301535,2
303104,3
303944,3
304164,1
304509,2
304930,3
300312,3
301578,1
303994,1
304158,1
301342,1
302983,1
304803,2
303291,2
304393,2
301329,2
304562,3
304835,1
303816,2
300347,3
303074,3
302797,3
300876,1
303486,2
302643,2
301202,2
304224,3
302484,1
304271,3
302725,1
303282,3
303414,2
301511,2
304409,2
302686,2
302724,1
301859,1
303533,3
302616,1
300834,1
302293,2
304776,3
300574,2
301378,3
300313,1
302424,2
300489,2
301564,1
300470,3
302655,3
302190,1
302632,2
303703,1
302075,1
302580,2
301735,1
303409,1
303492,3
304076,1
300372,2
303330,2
304216,2
303225,1
301889,2
300624,2
302914,1
300077,3
300702,1
301237,3
300358,3
300493,3
303063,3
301137,3
300791,2
303662,2
302097,2
303270,1
300386,3
303038,1
302487,3
302127,2
300110,3
302248,2
304228,3
302713,3
300925,1
304022,1
300279,3
301281,1
301517,3
300772,2
300681,3
300179,1
304617,1
300059,2
301391,2
304766,1
303985,1
304976,3
304695,1
304850,2
300418,2
304266,2
301768,1
300258,2
302436,1
301659,1
300112,2
301001,2
302447,1
300937,2
301884,1
303873,2
303803,2
302721,3
302191,3
301427,3
304563,3
304474,2
302587,3
301330,1
303521,3
304595,2
300442,1
300600,2
303355,3
302469,1
300558,1
300428,1
302439,2
304435,1
303520,2
300026,2
301914,2
301169,3
301428,2
300693,3
300248,2
304253,2
304704,2
300162,2
303422,1
302236,2
302433,1
304210,3
303827,1
303950,1
302711,1
304548,1
303281,2
302448,3
300656,1
301224,3
302685,1
303915,2
304445,2
300549,2
303930,3
304984,1
302372,2
302833,2
300290,1
301151,2
300753,2
304490,1
303790,2
302322,3
302769,3
302315,2
300496,2
300829,2
302519,2
304569,1
302408,2
302452,2
303689,1
300816,2
303193,2
301100,2
304836,2
303570,1
303295,1
302360,3
301145,3
301447,1
302753,2
301726,3
304258,1
300340,2
303471,3
301757,1
300341,2
302972,2
303185,3
302739,1
300014,1
303712,1
300645,2
301872,3
300792,3
302678,3
300142,1
304051,3
302526,2
301419,2
301622,2
303603,2
304724,1
302471,2
302325,3
304336,2
303505,1
302459,1
300085,3
303500,2
304673,1
303681,3
302532,2
303941,1
303857,1
302997,3
302901,2
301497,1
301445,2
304181,2
302444,1
300166,2
303993,3
304226,3
303259,2
303902,1
303484,2
303255,2
302066,1
300683,3
302680,3
301782,1
304229,1
302791,2
303335,1
300376,2
301013,2
300646,3
304461,1
303731,1
304650,2
300479,3
302823,3
304960,2
304204,1
302699,1
302081,2
302948,1
300843,3
303273,1
302177,3
300105,1
304551,2
300293,1
300224,3
302726,3
302928,2
302427,3
304348,3
302453,2
300686,1
301850,1
300775,3
304373,1
302310,2
304320,1
301377,1
301655,2
302932,2
304196,1
304074,3
303751,1
301559,2
303585,2
303829,2
300417,3
303092,2
301230,2
303699,2
301820,2
303162,2
304077,3
304601,2
304774,2
300556,2
304702,3
304990,1
304162,2
302817,3
302668,3
301619,1
303263,1
300041,3
300845,1
302900,3
301370,3
301402,2
302451,3
304008,2
303851,3
304997,1
302421,1
302246,1
303353,2
302176,1
302052,2
301747,2
301668,2
300475,2
302811,1
301666,1
304376,2
304050,1
303412,2
303393,3
300473,1
302849,2
301546,3
304167,1
300647,1
302719,2
304438,3
304581,3
302449,3
301078,2
303820,1
301437,2
304671,3
300926,2
302071,3
301272,3
303303,2
303810,1
300619,1
302893,3
302895,3
301475,2
303408,1
304189,1
302615,3
303538,3
302545,2
300821,2
304443,2
302110,3
300050,1
304179,2
303276,2
303496,2
303298,1
300153,2
301915,3
302083,3
302662,2
304869,3
302953,3
303182,3
302820,1
300218,2
304212,1
301886,3
302904,2
301728,2
300905,1
303391,1
301134,1
303224,2
301854,3
300994,1
301252,2
301571,3
303791,1
303891,1
301714,3
302582,3
304488,3
301269,2
300710,2
303056,2
304138,2
304543,2
303432,1
301544,3
300750,2
302896,3
303086,1
300452,3
304431,3
300540,3
302620,3
300773,2
303474,3
304857,3
302022,3
301220,3
301834,1
302314,2
302500,3
300548,1
302839,2
300191,1
301385,2
302046,3
303170,2
301694,3
304358,3
300397,3
302054,1
304163,3
302380,1
300238,3
301058,3
302708,1
304434,3
300425,2
301021,3
302145,2
304681,1
301388,3
302260,2
300045,2
301829,3
301392,3
304094,2
303776,2
300089,2
302018,2
300449,2
304421,1
301398,2
302912,2
302059,2
304691,2
303301,2
301639,2
300345,2
304703,1
300385,3
302982,1
303204,1
304758,2
302479,2
301557,1
301016,1
301294,2
300447,1
303646,1
304449,3
304783,2
301703,2
303779,2
302499,2
303403,2
303342,1
304909,1
304963,2
300159,1
301746,1
302690,3
303847,3
301953,1
304471,3
302432,1
303108,2
302539,1
300405,2
304753,3
304440,1
302133,2
301775,2
304566,3
304245,3
301236,1
302135,3
300202,2
300002,3
304627,3
301390,2
302253,3
301109,2
300209,1
303593,2
303210,1
301903,3
301164,2
302876,3
303047,3
303738,1
304389,2
301197,3
304822,3
300575,2
304168,1
304940,2
303308,1
300398,2
300731,3
301591,1
301842,1
302835,2
304604,3
301122,2
303094,3
300894,2
304259,2
304599,3
304577,3
301789,3
302417,3
302033,2
304325,2
302665,3
302978,1
301892,2
302741,2
303722,1
303613,2
301621,2
300285,3
301022,1
300742,3
303543,2
304090,2
300799,1
302015,1
301166,1
302688,1
304371,1
304991,3
302935,3
304971,2
302455,1
300989,2
303349,3
302113,1
300777,3
304187,2
300538,2
301529,1
300895,1
302779,2
302269,2
304770,2
301187,3
300455,2
300039,2
300554,2
302481,2
302416,3
300127,2
302872,3
304043,3
302765,2
300855,2
301505,1
304513,1
300173,3
304654,1
302348,2
301218,3
302056,1
300607,2
301498,3
304828,3
304951,1
303980,1
303423,2
300471,2
300316,2
301898,1
304236,2
302679,3
300065,1
304908,1
302598,3
303911,3
300361,2
301189,3
300035,2
302303,2
300764,3
300081,1
303856,2
303425,1
303437,2
303265,2
304533,2
301733,1
300974,1
304901,1
304415,1
302483,1
303399,3
304432,3
302199,1
300885,2
303345,1
302548,2
304352,2
304602,1
301155,3
301097,3
304823,1
304475,1
300906,2
303696,2
301506,3
302555,1
300728,2
301969,2
301488,3
300409,1
300734,2
303467,2
301389,3
300315,1
300149,2
303163,2
300682,1
301289,1
303221,1
301824,1
301374,3
301763,3
300880,3
302462,1
303310,3
304856,2
303304,3
302194,2
301432,1
301876,3
300288,3
301479,2
302755,2
302173,2
302740,2
301640,2
300437,2
304739,2
301542,1
302472,2
301922,2
304247,3
300706,1
303665,2
300871,1
302124,1
303258,1
300818,1
302290,3
304498,3
300879,3
300967,3
301345,3
302493,2
302888,1
304616,3
304005,1
300663,2
302938,2
301968,2
300804,3
304154,2
300868,2
302684,1
303826,2
302393,3
300119,2
301147,2
300072,1
303583,1
303599,2
304767,3
300480,1
303325,1
303229,3
301837,1
303789,3
301626,1
302572,2
300015,1
303565,1
304843,2
302272,1
300709,1
300181,2
300527,1
304324,3
304425,2
304357,2
304203,3
300411,1
300749,3
303288,3
304712,1
304516,1
302784,1
300317,2
302132,1
302263,2
302843,1
303239,2
303721,1
303831,2
303862,2
302232,3
303144,3
301309,1
302842,2
300678,2
304180,1
300666,2
304317,2
302267,2
300717,2
302193,2
302577,1
303770,1
302063,1
301195,2
300643,1
300309,1
303383,1
301132,3
303786,3
304030,3
301673,3
304535,2
300431,2
302977,3
303314,1
300616,1
302180,3
300494,3
300545,2
303020,1
302163,3
302443,3
302297,2
302412,3
302262,2
300003,2
302398,3
304378,2
301425,3
300518,2
300657,3
302638,2
302634,2
303884,3
300201,2
302673,2
300363,2
303436,1
302062,1
300930,2
300196,1
304356,1
303870,3
304514,2
300898,3
304833,2
300916,3
303933,1
303293,2
304594,3
300103,2
300831,1
303166,3
303240,1
303794,3
301066,2
300529,2
302516,2
302228,2
304522,3
304370,3
302463,2
303666,1
300111,2
301040,2
300839,3
300121,3
301227,3
302600,3
300765,1
301190,3
302082,3
303869,3
300637,3
300280,3
303449,2
304193,3
301362,2
300699,1
302011,2
303908,2
302222,2
301323,2
302312,3
302383,3
301347,3
300175,1
303152,2
300932,3
302309,1
303420,2
303695,3
304177,2
302030,2
302208,2
303470,3
304065,2
304040,2
300893,2
304062,3
301708,2
303279,3
300921,3
301426,3
302596,1
301442,3
300722,3
302790,2
300959,3
303126,3
304813,1
301719,2
302036,1
304135,2
300837,2
300587,2
302375,1
300897,1
303280,2
302808,1
300451,2
304397,1
300589,2
300131,2
302187,3
300956,2
304953,3
304309,1
301501,3
304641,1
301610,3
300780,1
301112,1
303072,3
304698,1
300716,1
300578,3
300284,1
301184,3
301987,3
303711,3
300012,2
301248,2
304334,2
303205,1
300517,1
304192,1
301614,3
304296,2
304718,2
300440,3
300701,3
301386,2
301897,2
301653,3
302007,2
302027,1
303945,1
301570,2
304350,1
304407,3
302639,1
301942,1
304917,3
300499,3
303359,3
302660,3
300738,3
303004,2
300046,1
303534,3
302591,3
300076,2
303508,3
302146,3
304326,3
303746,2
300307,1
302991,3
304777,2
301129,2
304744,3
303209,1
300254,3
301018,3
303623,1
303033,1
301618,2
302115,2
302392,2
303123,1
300006,1
300235,1
301319,1
302623,2
300973,1
302764,2
300466,2
304858,2
304937,1
302562,3
302894,1
300060,3
301504,2
301056,3
303717,1
303289,3
303679,1
301069,2
300302,3
304892,2
303771,1
300639,3
300552,2
300996,3
303438,2
304993,1
303466,2
301406,3
300069,1
301170,2
303677,3
303324,2
303956,2
304848,3
300826,1
304027,1
304653,2
303419,2
302280,1
304839,2
303549,3
304466,3
300892,1
300524,2
302594,3
302674,2
303895,2
303548,2
301031,1
300174,3
302120,1
303734,1
300265,1
300013,1
302394,1
301754,2
304729,2
301125,2
301537,2
302592,3
300325,3
301295,3
301843,3
303876,2
304123,3
303924,1
302438,2
300381,2
302942,1
300168,2
300979,2
301410,3
304417,2
300300,3
303421,3
301749,2
303806,3
300864,2
303497,1
303641,2
301106,2
301321,3
304299,3
303118,1
301580,1
300593,1
300467,2
300219,1
303997,3
301750,3
301101,2
303302,3
300138,1
301909,2
302377,3
302907,2
302777,3
301270,3
302243,1
304812,1
304880,2
301596,1
301251,2
304633,3
301792,2
304544,3
300461,2
301849,3
302657,2
302123,1
304053,1
303323,2
300186,1
300640,1
302752,3
303352,1
303130,3
300189,2
301174,2
300134,2
300430,2
304368,1
303319,3
300802,3
301776,3
303973,3
300243,1
303772,3
303227,1
300244,1
302524,2
300627,3
304119,2
303939,2
300805,3
302395,3
300873,2
300998,3
301042,2
304582,1
301160,2
304609,1
304923,2
304706,3
302319,2
300704,2
301299,1
300444,2
304896,1
304128,3
303569,3
300380,3
304578,1
301207,2
304806,3
300454,1
302550,1
303622,3
301646,2
302534,1
301873,2
300446,3
304778,1
301146,3
304761,2
303096,2
303714,2
304230,1
302205,2
302239,1
300523,2
304593,2
302773,3
304958,2
303079,3
304524,1
303804,1
302941,1
304304,2
300481,1
300240,3
304322,2
304716,1
303328,2
303493,1
301508,2
302621,1
301926,3
302254,1
303341,3
302009,2
303952,1
301899,3
302150,1
304361,1
301638,3
303605,3
301407,2
304377,3
301409,2
303297,3
300724,1
304033,3
304281,1
303142,2
304125,3
304160,1
303988,3
304293,2
301543,1
303889,2
303921,3
300263,1
303178,1
302552,2
304344,3
304134,3
301430,2
302192,3
304347,2
304107,1
304603,2
304683,1
300037,2
304920,2
300301,1
304956,1
302016,1
303188,2
302068,2
302406,2
303897,3
302838,1
302037,2
304486,3
303651,2
304287,2
304314,1
300287,3
303458,3
304527,3
304610,2
300966,1
301394,3
303780,3
303157,2
300132,1
302386,1
300904,3
304070,3
304464,2
301796,3
300668,1
302837,1
303060,2
303124,2
300423,1
301353,3
300484,3
301623,2
301086,2
301721,1
301524,1
303358,1
302968,2
304244,2
301832,3
303023,3
301814,1
301679,3
302950,3
300597,1
302399,3
301518,3
303814,1
301693,2
301541,1
303750,3
302478,2
304635,1
302094,2
302149,1
301233,1
304171,2
301966,3
301825,2
300457,2
303300,3
303015,2
302428,3
302565,2
303544,1
300953,1
300502,1
304757,1
300393,2
304722,3
303690,2
301139,3
300615,2
300407,2
300469,2
303702,1
300272,3
301663,2
304957,2
301277,2
303637,3
302610,3
300875,3
302023,2
301950,3
300200,2
302264,2
302277,1
302964,1
301300,2
304115,2
300903,3
304111,2
300360,2
300506,2
300101,2
304252,3
300630,1
304966,1
303039,3
303136,2
303983,2
302270,2
304875,2
303238,2
301382,2
300890,3
302282,1
300795,1
300025,1
301992,3
303736,1
300152,2
300809,2
301734,3
302257,3
302544,3
300490,2
302897,2
303246,2
301298,2
303127,3
301632,2
300767,1
303177,2
300511,1
300918,2
300459,2
303244,2
304243,2
303710,2
301581,1
304780,3
301732,3
300367,3
303527,2
303706,3
300464,1
301280,2
304078,2
304413,3
303106,2
301587,2
302437,3
301144,2
303249,3
301005,1
301424,3
302470,2
304120,1
300623,3
301951,2
301911,2
300227,1
301944,2
301439,3
303150,3
301807,2
303684,3
304552,1
303260,2
301064,2
304657,2
302698,1
303601,2
302276,3
303705,1
302958,3
300907,3
303845,1
304737,2
303767,1
300401,2
304567,2
304148,2
304844,2
302836,3
301893,2
301742,2
302993,3
302826,1
301613,1
300732,2
302676,2
304129,1
300923,3
304721,2
301835,1
301766,1
303577,1
303531,1
304441,3
300252,3
300946,2
302635,3
300943,3
302172,3
303893,2
303559,2
302196,2
300696,1
300626,3
304118,3
303186,1
302830,1
302627,1
301142,3
303664,3
302531,2
302311,2
301891,2
304623,2
301830,2
303452,1
303843,3
304364,3
300230,1
304063,2
304640,3
303389,1
303213,2
302111,2
303540,1
301712,2
300193,2
300635,1
301730,2
301007,2
301547,3
303112,2
300936,3
301241,3
304625,3
301472,1
300184,2
300500,3
303907,3
300402,1
302960,1
300781,2
304802,1
301376,1
304827,1
300900,1
300824,2
304549,3
302819,3
303765,1
302102,1
300673,1
300726,3
302906,2
301198,1
301023,3
301952,2
301096,2
303890,3
301649,1
302642,1
301771,1
302787,2
300054,2
304881,2
302731,3
301158,3
301532,3
300125,3
303434,3
304121,3
304369,1
302744,1
302374,2
300878,3
301627,2
304675,3
304884,2
301454,2
302031,2
303197,1
301117,2
302468,2
302560,1
301188,2
303344,1
303905,3
304607,3
301030,2
300379,2
302976,3
303395,2
301219,1
300249,3
303005,3
301921,1
303848,1
302804,1
300958,1
304342,3
304428,3
303051,1
303550,3
303515,3
300951,2
301113,1
302568,3
300448,2
300491,1
303424,2
304235,2
303158,2
304462,3
300934,1
300264,2
302951,3
303916,1
303250,1
303405,3
301780,1
302060,2
300754,2
302705,2
302963,2
300612,2
300109,3
303974,3
301500,1
303519,2
303216,3
304849,2
300986,3
303846,2
300096,3
303989,1
302118,2
301359,3
302652,1
302946,2
301089,2
300237,1
304399,1
303098,3
301574,2
302337,1
301748,3
303477,2
303483,1
304367,2
304592,3
300577,1
303105,3
302020,3
300066,2
301136,3
301695,3
302831,3
303041,2
301818,3
302745,3
304387,1
303657,2
302369,3
302518,1
300355,3
303159,3
302863,2
304232,1
302734,2
301853,2
302969,3
300053,3
302648,1
302659,3
303388,1
301964,2
303392,2
303552,3
301364,2
302628,2
301344,3
302595,2
303430,2
304427,3
304986,2
303362,2
300292,2
304865,3
304311,2
304586,3
301373,3
301773,3
304852,2
304895,1
302689,3
